uuid,phrase,category
10754626765007506508956656715481990469603742523399364415858917248236283426732,keep your head above water,No Category
99195682523414069290086480087301813081711593176753961375396853868878474746328,keep your head above water,No Category
110270703372798952087976152781966189961333009685948492682782676566829531408291,keep your head above water,Figurative+Literal
104800962613890426113405940295121697429783820727254397067668343631876757159227,keep your head above water,No Category
61215873015651497396735738734890539798370406195928441093050824358964003263004,keep your head above water,Literal
8191807377216902410646982331537591389068570045777180071650939127407884726540,keep your head above water,No Category
6736016659175985471751028205542462514162406067938842653795433496129836990342,keep your head above water,Figurative+Literal
80188709224810215739615994857116882959371899299898145885435244341077891590886,kick the bucket,Figurative
3368029467588037720382613127995845921279046399766241931799792131083772667191,kick the bucket,Figurative
29980806642874207267270381428944695696568354147133262904896489044855250688082,kick the bucket,Figurative
18846082500715692596516459782761798646471479706793039123773348696692502966989,kick the bucket,Figurative
68496573374486577898240889798347617444313443207481442761770420684417231769236,kick the bucket,Figurative
26819412956719695075580687430671189143721047470695281405810034497213159828031,kick the bucket,Literal
52232305571703415513636487095336336396132946016219792517262925675660880135293,kick the bucket,Literal
18632800246032566101013703116518296221500172663226559834147684971714754943621,kick the bucket,Literal
106426097896884496625262016595815005615102277128946970496200427210629428538004,kick the bucket,Literal
68268541592418479652588409375689341721935712981289479301666352413236997945603,kick the bucket,Literal
96665348508614492793529139781004693305436287807065968678805901718979099385685,kick the habit,Partial Literal
97517101869349264822446040028733105459940970238498858855489255041023814120712,kick the habit,Figurative+Literal
40812724392222460684880223146501975200107031188427319308707827097594669407168,kick the habit,Figurative+Literal
104957299354754068062471819660090915359855456112661978667696957450545568085312,kick the habit,Figurative+Literal
67989686295777839154832616131476814398625653869732181593434059875351113990566,kick up your heels,Figurative+Literal
101343998978807234278864699848015869509879885287906033474771416608033702534310,kick up your heels,Figurative+Literal
42528711758491508149920442784385988579609199161855471823293447140798802744727,kick up your heels,Figurative+Literal
4058608825583947788578008855265920709636944731871764414936648642076866228519,kick up your heels,Figurative+Literal
37803820582618232646636914860847956773198459418589656897847251528785734063296,kick up your heels,Figurative+Literal
104331923562586819925048163339913859587278459242529733901502617446547321641606,kick up your heels,Figurative+Literal
23686280904087435126249046652174727976802607129584957323118087671113208212212,kick up your heels,Figurative+Literal
2005363208226124668408876058674592247400389443077582929478357198069675289052,kick up your heels,Figurative
110337765538603473301484240844251030931754413176128518636816587731703807642376,kick up your heels,Figurative+Literal
30374594099697507889633296124609884488054645870834288106904605517636507809288,kick up your heels,Figurative+Literal
13518553048148298440436162422499206608493362213076344560075315919919899261777,kick up your heels,Figurative
60651939849740359963612441959559197080144658841252830455010592140583262369316,kick up your heels,Figurative
34515054879540193627320571546470185139780596163097284113666283974287643476976,kick up your heels,Figurative+Literal
61844203240561066049636341278896047175326605994490770807576899387647206683785,kick up your heels,Figurative
23474389469289587905753466924147068450763189299857827030031533621634152874923,kick up your heels,Figurative
70336889161617625417110060695054521575690413223603343144828753036302084830276,kick up your heels,Figurative+Literal
85895073170318336579454940149389641688737267549173355957408420872156896104327,kick up your heels,Literal
110174272371166689531447264317361115281281355545408613138785114515335927505404,kick up your heels,Figurative+Literal
91791884060308603730948741758591407731436784606883774767120255178040869084506,kick up your heels,Figurative+Literal
46072562298700466541150689314222507714722608507691665360645121953722411665754,kick up your heels,Figurative+Literal
108728636816590625913235726086561334005915682544458032659604477428948392207286,kill the fatted calf,Figurative
103210790794070660162693191554321727151174641725841626081344843572711042015575,kill the fatted calf,Figurative
27714235957780911615713121412061548157239097101316338991929790820487471392946,kill the fatted calf,Figurative
17246570464168796420795858731209466197389853279859787276352400138459927717943,kill the fatted calf,Figurative
15889727828793404040701259582985417768911456431565155384645658679483106129876,kill the fatted calf,Partial Literal
50720329236785871220818330323220293538710703609535544122370959947035663260458,kill the fatted calf,Partial Literal
112731675247186539722178069143391266013540621539055324977940728973467261132219,kill the fatted calf,Partial Literal
54601539116562142146404710575883516631923860946037723709063680296929538274141,kill the fatted calf,Partial Literal
98019635417437152972100234588565282963070384745401118492782328663911789838584,kill the messenger,Figurative
35098532627185315991911651497939817856338526762571998368401791117606941258204,kill the messenger,Figurative
64020465674692611280824399556361585375025867193479593330773031017695968831508,kill the messenger,Figurative
81427355975417406052771043240657150154926108553355283724761033915142403198328,kill the messenger,Figurative
54642727019705396728304711900718168732456784141765861169965139433631062525666,kill the messenger,Figurative
78627231375482402070602494233135206769128507379027470540212756339645096043575,kill the messenger,Figurative
62953023467144503192839984456556660068904725612559142855361404366795184048002,king of beasts,Figurative
89726157136769698976205389916133755571074642061342096380366301292260846106680,king of beasts,Figurative
84497951465939075680251499097148970209227513695094071434509827790442144014846,king of beasts,Figurative
48662295370959433025819447392327794876427161970217362744588089835823388154117,king of beasts,Figurative+Literal
16067684161722231564774201124664089571396192662666666393928887591083001145326,king of beasts,Figurative+Literal
94716945043642271903247895567918639976189046709655451869583889965973219270641,king of beasts,Figurative+Literal
68167751797075659232427062262882045323716487434860044372302709895410135591833,king of beasts,Figurative
23394838184943794200378343249390043662693970863522920806370519910574784122103,king of beasts,Partial Literal
21943399781502872171875147000453185248429349633187617298676661667233337422496,king of beasts,Figurative+Literal
96204042433750360298027275010944357230309680196931992684851225334580165230599,king of beasts,Figurative
92053038815036942011340215044415208387348060375325823162976713508759648113457,king of beasts,Partial Literal
70402849691376412142464314343924614745037613557467906075561891817123704931280,kiss and make up,Figurative
83473340752431048795820977069836949727387630189349645777079184938878058353448,kiss and make up,Figurative
95057962184684468717423544308319496163166389292261960273047335126704478764755,kiss and make up,Figurative
14703653921509033854776651987989244783655101098921088771177182978743418742896,kiss and make up,No Category
102582623005424831056274473499979408788658121492914295131740941998596627129932,kiss and make up,Figurative
66111441134574383643282687081585814581876083876766267203514639780339858452685,kiss and make up,Figurative+Literal
36936764269935180621531788243746244148751356291906296180964029940949055795730,kiss ass,Figurative
9849809107640246246468215230100666164766200736536862413726932689613573532990,kiss ass,Figurative
87550694522138229431342916036464858024745236552243922828659444851768839272066,kiss ass,Figurative
106685000164926182747876101190481382675256075101994135944221675218576707169879,kiss ass,Figurative
37093311415597313534866661026137876991352251293342042626682740558783035556331,kiss ass,Figurative+Literal
95567248778871386172567638939724763303112030941136657462558803768424344404882,kiss ass,Literal
27659109930187126608848549255709825636099979132282896708610053355715071680673,kiss of life,Figurative+Literal
89312984520957287444685839444802758953561704215501036543020869662754821759032,kiss of life,Figurative
98213165226701169635216306546491665425107399989054300156602232734769953780244,kiss of life,Figurative+Literal
114242008559915987662118557791073025142796512060640273143165670092518290595946,kiss of life,Figurative
68755037739305104970758217700579422039489760254700069596398267118570653226134,kiss of life,Figurative
3103664428962441592630500417995145798128327700011423051597254281261581088758,kiss of life,No Category
69342939035914545756474524353900230079414439003745870553352907909360762714233,kiss of life,Figurative+Literal
27224679269457212566827828442443737080938945106454779593502842508429470991573,kiss of life,Figurative+Literal
20673812589083346517565631721272404370386149510096173314234416711375941779170,kiss of life,Figurative
47578923448540943274172524753260171893106205389252320520220531353474849932421,kiss of life,Partial Literal
90878422561289191324186429744676404038224167950293688215708519038005444894486,knock someone's socks off,Figurative
81736470893482420604520083169739036655844346434432380325203217148441198486716,knock someone's socks off,Partial Literal
48873078465967706920255074865600109395332749109559231695337389792300199503697,knock someone's socks off,No Category
105852736880898742269001332744746921170229226298689392159636881394722492833486,knock someone's socks off,No Category
14207636289786344761840132664129698778982098415300196351121123684371300962649,knock someone's socks off,No Category
109861525627295264895214333498431968973080171693289949772220437163473319498867,larger than life,Figurative
6337260384901156445790039869620823725330835257675398711689108802700218537372,larger than life,Figurative
104895449461920171406681942914258513239640945393460203641130325602798566078305,larger than life,Figurative
75704776794646858747188919434784093369987331147925985568775170208856939810705,larger than life,Figurative
43290445561529893908576926614335124094094870531437643048142109308417421549574,larger than life,Figurative
92359832644672176960299272675447482292415674893957675296907694710361338930586,larger than life,Figurative
28027833563799480040112465635771538783263745951391770499413083541098498855901,larger than life,Figurative
54558824892503444461272936273189822650958818049438250922086183302515769995802,last hurrah,Figurative
108153558282722709516013629618069713831398913512859096272944131718538022157911,last hurrah,Figurative
19044329901750616076771234759862786647836608756000169294220953745982804494488,last hurrah,Figurative
93210529009941217008683214331304723655066061591325322072263814299783263457946,laughing stock,Figurative+Literal
66930027214537522805323746614258649740651532448922328537587719110155319323469,laughing stock,Figurative
5438419569496642294882311863448738445970901999931606164353754080744284202022,laughing stock,No Category
110223710168129674853755354421588167606005398198837771158731079768207553350301,laughing stock,Figurative+Literal
54880206283573147114020380369021515650124058889740858306707041297385806480448,laughing stock,Figurative
32955241917408685641816223983134744273552459830462766103967217479957152891814,laughing stock,Figurative
6862571597123716496158757223145610271981997733393438607052522174422972931005,laughing stock,Figurative
39128797675669609353340790683059360942416582442171117568733362831908757255297,laughing stock,Figurative+Literal
16061689046826207171525754224105253127025872960834208219361103111080191129910,lay down the law,Figurative
87551430554787724615303836161407194341530048608190414453222686389038114044230,lay down the law,Figurative
85970673199199875213169425487336795831109222328262072708571882413800348135600,lay down the law,Figurative
25736103746065650243720106001789155273754641308034777780820576341563834005798,lead someone up the garden path,Partial Literal
99967890946320719956957812432449565160233412660765452824689581449119470636401,lead someone up the garden path,Partial Literal
88062431839772981245444480835846534378513891183876536822681302486990532133512,lead someone up the garden path,Partial Literal
4160966462222943046648643150795408384010104156065681162015369622786683205917,lead someone up the garden path,Partial Literal
24936044403379139034045242268218174641940733755497838473468285969112426088072,lead someone up the garden path,Partial Literal
58541280233627983234895026917095744465653290520341642222949785310340570005036,leave no stone unturned,Figurative+Literal
55074667080163341998104994335186915976243213020287551017973684586803591097063,leave no stone unturned,Figurative+Literal
46808439992634313673929964097396535742401366057050236332459441196520406716721,leave someone in the lurch,Figurative
47168411979930063389891245826596992047680663400551395552577677105051071674795,leave someone in the lurch,Figurative
105639969263725862958763059101385702956578137826504852338146079578874822960597,leave someone in the lurch,No Category
111474699117311770295102127168041520240991880865171358752794442288558590119546,left and right,Figurative
102133399947015610801148770840186225886410143050318919533578388863884940205272,left and right,Figurative
25182902881141401136035185703109399253213052705920678614800670927884170893647,left and right,Figurative
106224303801405135428249489012083880759712635803011793632302505203890931429197,left and right,Figurative
113562921363402024118633817656284057320196307365446005651312444219232395539464,left and right,Figurative
13660477266195082365538965298718722956528336779158899925024265346175855933174,left and right,Figurative
56377013085683982053728323162675169085776749684306656509836326298270466140586,left and right,Figurative
95373877000000565152378604823080354247388290672503330480739946856807539787376,left and right,Figurative
110099127277787410197943388899215367482001497998691926246491681349161080019868,left and right,Figurative
44855868190282918693234141857400561888519537561925415293426751357607707100124,left and right,Figurative
110891231122916162315246885099001434084810199299504332010893108044477922656838,left and right,Figurative
88910933564805765382475536770514639951181582635323955089600480167037682770802,left and right,Figurative
54625149503528545275499445894967665503230129887755704028444550849559605212350,left and right,Figurative
12188106650156767928070735160748700775331100733772774226053169350911828928087,left and right,Figurative+Literal
10528929684920935293473550243351366506830535934459835729631201719465692514931,left and right,Figurative
106610160952679479075297104670029751488521304148121639483329497510669668052528,left and right,Figurative
16396957689085180828056130911734908312574572347503431066846429056192286603190,left and right,Figurative
86948765896248898741351880647330253600989176220544971016571279901801633634121,left and right,Figurative
46180317506427720732236501765296544993744658974617264986551171793207434572973,left and right,Figurative
18978937820115502547771994393116757908244413417969503613590153197533751093839,let sleeping dogs lie,Figurative
93463183449268090036560911423964326348247723964851936506604946140063474419700,let sleeping dogs lie,Figurative
80470321032377144037423876525168296892650364814152343975152277709838251932121,let sleeping dogs lie,Figurative
59884452758924596207572701060686793560604687393593971154994916278710266493129,let sleeping dogs lie,Figurative
83707112281012003103161640444980730386705225105553629324968961007633884878583,let sleeping dogs lie,Literal
109897956240252157294434032374367691975371052881906222612568457350230551829903,let sleeping dogs lie,Literal
107021780743387204384580620777070410358022276240045608988579074748476944951423,let the cat out of the bag,Figurative
50689177981119398550766364852741972637616993224231670804370934966629889610775,let the cat out of the bag,Figurative
70099726132050111753028837198519112802099663642404224603694891663786552921236,let the cat out of the bag,Figurative
111862171924111816202879160550061026766263843941295242431496686055158705898456,let the cat out of the bag,Figurative
55122912145564843939653933074885760869641819930739996655681010784401453548069,let the cat out of the bag,Figurative
83522863190916224699759654950651529113912262621541964984773481078535330328971,let the cat out of the bag,Figurative
70180342274900357114917504035759301157819905746181193837146434770998817541845,let the cat out of the bag,Literal
50326726021616728804364484519704706009196468764554474965762967906726956302858,let the cat out of the bag,Literal
100980998321982235825558772994812070798789234299698513904225503869537379234372,let the cat out of the bag,Literal
206655702356958421502632728521793462497303090335248728355630690429834556665,let the cat out of the bag,Literal
52496419311902065247251530649176687167607341178713674804134208939543170186922,let the cat out of the bag,Literal
70799390705496664377784337777232263145109817899723175621982526990385357854817,lift a finger,Partial Literal
36720618604209639985940952528662849330295605173382050136019605019991427384663,lift a finger,Partial Literal
62746219734038062835097651837427714588754923574072409436376599066815356422935,lift a finger,Literal
6472041958051650665709934088172039901286035729943811778232838665704439198307,lift a finger,Partial Literal
53130618714888850559345692581407928299056838807507965384450838255162847332198,lift a finger,Figurative+Literal
57956105752801341517465174713343217556982595889482106605346076246149389105892,lift a finger,Literal
104300343148119756244404475831298578204104447516077252542331959670514673665514,lift a finger,Figurative+Literal
37441663533751615166455385271278395026665556270177546537831968937913347078288,lift a finger,Figurative+Literal
39903781399448205679270561976948928227416423455002346265101825012449705499052,lift a finger,No Category
14400345890216565750304008770267861803006563047321633412623824510273386852751,light at the end of the tunnel,Figurative
53263157780798090073454293032201549019249664338086642429799412094327266837101,light at the end of the tunnel,No Category
114121792998595493029336915111518624125015580151399191083338933140150678261293,light at the end of the tunnel,No Category
26967752318360774026789407059344665985897269879067046924253249885681086405784,light at the end of the tunnel,No Category
34673348394663536354259728153289289815451510515412756206940836838221520561397,light at the end of the tunnel,Literal
381114145612403339754471729373748013512232321736184786420166224540377214419,light at the end of the tunnel,Literal
96711607516199670292328591937502006142646060960734855815930610319850160242356,light at the end of the tunnel,Literal
90872297265190208622546255419883893033057675490237458053027063639983793212282,light at the end of the tunnel,Literal
43260595918690061701668227695397858034929288336635162080801798707169901285173,light at the end of the tunnel,Partial Literal
43718088979960810262170485698595556500833230150836240681391309856961703463579,light at the end of the tunnel,Literal
104571124456145450953167178208398697136343864446245190823527412733322760863069,light at the end of the tunnel,No Category
96045373137485379973326968997743322489376393889770751172582367222130370620644,light at the end of the tunnel,Literal
19664884194432904326620579170572020892821556277340199154528190267957275611556,light at the end of the tunnel,Literal
43149484342344528476298243760482704830451792871266390431242627602813886743970,light at the end of the tunnel,Literal
76329686391242092705790433601745803560208384386592414732136827462739215145315,light at the end of the tunnel,Literal
91702303853350200926893549482423141475404906430137279126947985157973722484023,light at the end of the tunnel,Literal
16709242410257206579786570757705582193217963801819510835087047020953038975473,live in sin,Figurative
46021283823372662344997201335780709142293277598119043012527544803400003206808,live in sin,Figurative
107433967459781008672995039714811474476871983992775855915142047207960434878709,lock horns,Figurative
37936362087552948613600668036547430794853549667711589432961077917548248208741,lock horns,Figurative+Literal
70599826425653512252823475403202216922637580200220630783277002611214469611915,lock horns,Figurative+Literal
31528687025132932859253078586961742049315941109950525749852839324292821374592,lock horns,Figurative+Literal
27870902355720910872542368625775018198603970188119996826028236292127824594498,lock horns,Figurative+Literal
22412124880726519730819113666957853964938478020459856843278826085545344546141,lock horns,Figurative+Literal
47180445676014777640111543090044131590783027310048812536288517725434356151684,long in the tooth,Figurative
77978782545743954187224784077248553392034440367006082199352464945299697065559,long in the tooth,Figurative
62186428181037929434180898884781630158721758390022380589232032855649988824594,long in the tooth,Figurative
20337719032182237283350206248444275121167179623221845392923476177269378790782,long in the tooth,Figurative+Literal
4337413958819196384471505007629391188061382198038711953735707472604814362624,long in the tooth,Figurative
46543250475739261993640752634396709579620033069434920966908496686012607053430,long in the tooth,Figurative
40779494145298548262467215567083433999571062426441970378852799825305734064393,long in the tooth,Literal
95930313537802794756160399147960135936890034478297147042679902601468362647034,long in the tooth,No Category
70127888125005723090315083010726778561313820727594288702775690354893589363646,long in the tooth,Literal
37904288314461905288786279651332015617785797336434226902014946671765433396559,long in the tooth,Literal
104058925393371502818409035809485149595940401651452236091604482022031687124510,long in the tooth,Literal
75172504269977938131647041741695708594968893806881952669013871167670527009004,look the other way,No Category
95178142619005729453672491739877430208884802338969119591861612236437064800328,look the other way,No Category
110236981441825851099814409607384647923845128927819818828763245858645782144679,look the other way,No Category
21681916417988176237053211453437907585655510882778517483443147235839438846814,look the other way,Figurative+Literal
70859652631109667035833748692160272715715218711456015665938843377398923012024,look the other way,No Category
94186540569805240309225172678924228264108926621583018366846624118056612793005,look the other way,No Category
95000486063158612145496044634721374677326455811783736604627407647541741521590,look the other way,Figurative
56063374351716082621621118060770683466696760494783438084307899910920722860970,look the other way,Figurative+Literal
8415951124722630516415650948417144849825174747504917222772716225498877755287,look the other way,Figurative+Literal
109899940575303892212107630683649100811684228841739023450339058605806222118440,lose your shirt,Figurative
5853401895829140411578389384620137599237045940530399419337622857878333339491,lose your shirt,Figurative
83665339512067763057810120891041847740066768878874545503752202169721325303947,lose your shirt,No Category
19878691268345182814405025878482737332861970250980806020864659195911313415381,lose your shirt,No Category
61492228112565685713623936145111480587841907659112848632437922742381817960342,lose your shirt,Figurative
8186424208589016530493384534786206246046069069398235018276377355204941463634,lose your shirt,Figurative+Literal
19360700939083012113464425938442173294630908243392171135542469845909474654642,lose your shirt,Figurative
82060559218976961747867564380911646728266452094236990293729620448364963997038,lose your shirt,Figurative
12118902333598308757751992815863274804280270320695139900867656718555186268671,lose your shirt,Figurative+Literal
93266712230229395929528074829619748802143447351055895115194188549472957032423,lose your shirt,Figurative
88995715203968871551084919633293909609514533444431928349414812773601988130825,lose your shirt,Figurative
39730211371934937684562561690460847545277470516656498408564511863124012181026,lose your shirt,Figurative
46976593874902627358466211584369695508571320464167647886037175028141210169767,lose your shirt,Partial Literal
107877264404988056935873418292843949573086017424922324594135076472826895394342,lose your shirt,Figurative
107686750117095808401347041137824773449757410844779916358028744980983398297827,lose your shirt,No Category
104150473336251423099245242653585492033487549392265745831276840968216203856750,lose your shirt,Figurative
3438243788103624173935920409584598273392073209854511979341731208646103899960,make a clean break,Figurative
68821374325339906638830405140515162173850290509173422915699893179957099232256,make a clean break,Figurative
43203359458349351157394652527751192892694464022272382528547220582338286849439,make a clean break,Figurative
61711471697687878124903032130897435342093230427668539873993758261193347128990,make a monkey of someone,Figurative
41662625238464419549175852844235837095368043657624998900561198844274727585979,make a monkey of someone,Figurative
32806232315737081113904244919807186048047330472229797634747411727436403740874,make a monkey of someone,Figurative
92041095374314701542181610554528392257984424328574407162562039700465914012877,make a monkey of someone,Partial Literal
25978869593373608076895089619346698943622890594635319412120115212536795955607,make a monkey of someone,Partial Literal
18659771199146856176605776613536612885476720423183280920314710738776237952056,make a monkey of someone,Partial Literal
106493257609706603328434245946692359869125541614540614123652221020867200754414,make a monkey of someone,Partial Literal
94508066979448934793000002052347913291580413292294033884817185189864898650316,make a monkey of someone,Partial Literal
81861540342009326404501068828698705455878610018461433305636402654016969165799,make a move,Figurative
78161864319017684219525615513739528766803870320071838900111762542331951977808,make a move,Figurative
38066494418071643810631317963397115915564301372614994833889004320994726864588,make a move,Figurative
94660090279065789222509780423330617318243434894975549341590887371150041579990,make a move,Figurative
68336340799703975218060571835554923484286910550424405591820019639913606044047,make a move,Figurative
84753668229548473800881651431767825995843938309095811790650551274566776685240,make a move,Figurative
38898357509354632737207240461908828944045921424382691275430210180807562874340,make a move,Figurative+Literal
12678998715373838474866096123471707174005562752142134068358735808083841822448,make a move,Figurative
109000158157974488802447409939553883939068513890441287729409732514035367030611,make a move,Figurative
48209579230801138076183859614506269365949777834736382014313702052398426398761,make a move,Figurative
18966215013693300657173621077085744459797261085765237463613687880670101075047,make a move,Figurative
50288146343584146635299101024624421981837712543670375656334045627019725515167,make a move,Figurative
113670152670327107638933577294354860602060921653857735682008229990854349581224,make a move,Figurative
21517614025573966537249448489329875372412836163106049059440381112659868031510,make a move,Figurative
75213162279754630054327053518180728022837444482142990041408658104462951588637,make a move,Figurative
25153434090106844328606751066223453930768181945882546120318529423040070113611,make a move,Figurative
69835807654473984686147852561851229216269211190731159433796739336883728733540,make a move,Figurative
114160625543584429049432248617035147106518347722395588961443050303126578766450,make a move,Figurative
59166363220042303743990111363969935224066329342143735797020589085682341370435,make a splash,Figurative
63480392926590102903488034845407653038215712576316516189029280575356590415868,make a splash,Figurative
64418422001531636179393457709126141253150408245549804321187784544637416509643,make a splash,Figurative
28288686118450698496957322063737979905249335266667562397896153963833510805619,make ends meet,No Category
73104937441502393523057751783095236741657889103191565448537359363825299064787,make ends meet,Figurative
100098865813935743867716831682014076632753989666480473058366692426602868850945,make ends meet,Figurative
109083743078401165458570253342543596604559040348427409256385353426657715270188,make ends meet,Figurative
81670960108901994436082119235895693898199320132041233652613679128082109224904,make ends meet,Figurative
12956188211056815942685818666086714749839494638495634030772055899147326435818,make ends meet,Figurative
83666461079218596599758961982518554836944870519472008265590600051471253373858,make ends meet,Figurative
8462540741108258390634527691521936978054062210472280681016949875958782084336,make ends meet,Figurative
46912682116483767860719004487510463355597177860934258159869723900823542985460,make ends meet,No Category
110465119938015238883277682265407611964000199581461955593414702369729649665832,make ends meet,Figurative
66302512329138224626180062122808694365081453204396120605893201367412315480030,make ends meet,Figurative+Literal
91818508616388728357541364637264219863678560534811929320427850463776558416001,make ends meet,Literal
5678238542802948905623706195649146704519630038592195945617388438334121854417,make ends meet,Figurative
79652827186307891275156649016477631179717751022090163697752107835560544393638,make ends meet,Figurative
92380998068039308414893209475192627979276918578281425568691557159632349526294,make hay,Figurative
63432760071039051394036223357193947336778538740344551598651130810317364453015,make hay,Partial Literal
47596749256511392678504668417095225473775784149341349209046164478655650610642,make hay,Partial Literal
1109170275547613406544320402611878846472990105989855285338153271511831988151,make hay,Partial Literal
32220714792152014554916383820820761741160458713069924076746087895910383950912,make hay,Partial Literal
24241675861748024847299873461243600636461449530522364239981511788906104580702,make hay,Partial Literal
52520913451910080186802289997951053439806955908769168071933606621264243793746,make head or tail of,Figurative
98687343601755331482715387287687334395966640741186663722761237142248347858332,make head or tail of,Figurative
69460211053826702503288251498905690555154345445050662689998108942201251254886,make head or tail of,Figurative+Literal
1253848884596992152344245207416748657095655115430379419450057279685622966060,make head or tail of,No Category
14625375792349731455735770308984543840133354634247479968326725191652988696356,make head or tail of,Figurative
428897376589732710474636979589172896988632721054608162709998036914867705623,make head or tail of,No Category
68412056345361422390331779607221041919383792565477423963457245437033224150049,make head or tail of,Figurative
22461219679583487262342350428306441003088183670261945071686549138817360973180,make head or tail of,No Category
86460316396705399686577892614103324372319127782170372493057035924109319403249,make head or tail of,No Category
44986382214318690434564149584982906177339837797809997816699860889385686590597,make heavy weather of,Figurative
113484210175464981706729065361483478336733224008601639458314883453683207206414,make heavy weather of,Partial Literal
51643083583283302421603643290854080111143674146502376544900277282970729912062,make the cut,Figurative
32695121360128324691262132147891844156534331060033734138188727255069856357172,make the grade,Figurative
42584078643094287460383744867639725506882410404859302175007257042211583839217,make the grade,Figurative
76841117314709677843991069574678816391750537830650112831747767721335951863750,make the grade,No Category
9834455000195734760408643756836010071140873607513124119017150928688040623084,make the grade,Figurative+Literal
8613008717000445373942212882750044055818227204399708435777529539949346855183,many moons ago,Figurative
105573442904666377234758488714667283968151146383078692157159803686174442000668,many moons ago,Partial Literal
16180620364084473131413442586826497621290708472106272500752540901396488100998,many moons ago,Partial Literal
90333659097456150977244683062720741478917908308288999467821124133306357197179,many moons ago,Partial Literal
48786484841910051735770757947809946922504063595315248706266405798002622949713,many moons ago,Partial Literal
66176830926345846712702442980236645070699452989779927645441088368148683497053,many moons ago,Partial Literal
20739146139494311619686620353832516840776698311235302365305864374308862388854,meet someone halfway,Figurative+Literal
31447094311314790832153148778471511243063262436909078189816599143149079721275,meet someone halfway,Figurative
90658191269108533357889022962013677172709811997713181652743656578134261377645,meet someone halfway,Figurative+Literal
60272006684765762339454152839772828055687952653715935055142175738576847543284,meet someone halfway,Figurative
20163057267585138430843204301862875267853477826349304826537257047258846431803,meet someone halfway,Figurative
28221265333473046172274443451363258960463289907314373005654769066423193407705,meet someone halfway,Figurative+Literal
54558876754847527243458101361797981143197353704746432415279430166917210389501,meet someone halfway,Figurative+Literal
44271209428735781918161146114396372112926585488080083527407448710635791679156,meet someone halfway,No Category
16790200032750292067653975367611167548103487466865221603058226425720775497491,meet someone halfway,Figurative
89717464759236676873827145444821207103447383552031047884131125416292641622586,meet someone halfway,No Category
35888298651812996412376711062419225808730762578811211760740074238687340198448,meet someone halfway,No Category
99561103904019389429347064660213019011946773143877587795380126710512082688796,meet someone halfway,Figurative+Literal
62350955543208260079379525655714639620476116124359345052865512697375932455220,meet your maker,Figurative
67124264977082423771884103740916077700078345199271514879000561178518695171917,meet your maker,Figurative
6174077414530992696636126985325378799803740983446177296352369141486991329265,meet your maker,Figurative
43877986073035096692978399156201544507475853065808337939622402594324763570189,meet your maker,Figurative
57435033687408133188224869184608732478725479123259894070346404556920011977934,mend fences,Figurative
69835807654473984686147852561851229216269211190731159433796739336883728733540,mend fences,Figurative
55015595903173298960841816176358796476582627416590959827347784608695975971687,mend fences,Figurative
63970176627557018667216441320376484314524421479241432397396795697450164404154,mend fences,Figurative
34331132995742969689311907608581535529131407997021129259095116024122409094910,mend fences,Partial Literal
7660831664117555538200967650727483914514481016950484449600630822871791538869,mend fences,Partial Literal
2165247389507206262598096460929488732837941456569808334901604242517486638869,mend fences,Literal
81769525756773870165047601808941644515354778084782431198462695534335253426656,mend fences,Partial Literal
39916274184458215357628711525066089972711433104966858916308416255858296572544,mend fences,Partial Literal
4760273821933850370436945283822086090119997845076169392256513997234552564936,moment of truth,Figurative
887957272213666958467925143629646200370042826935905440376283819953346655523,moment of truth,Figurative
75983155838893262582838715773267148264944540101824978358134985905590372538479,moment of truth,Figurative
1358878889229847126629256563088521306285760610777139905577385503112419991482,moment of truth,Figurative
11873512312114318909413097384668518620955478052787345004919398676815509412746,money for jam,Partial Literal
77588564302300822435506596811837497590769745898347227504021381578604932223290,money for jam,Partial Literal
40986122284828852760964630481085700474260140856557149969203840351378655410051,money for jam,Partial Literal
37673931982386376072172733843065562797968171194408907912871698892767156859978,money for jam,Figurative
111669932189873493530421845897391370968845812728265911529773262810927820956297,money for jam,Partial Literal
99045842561231780827014197126762254470982443245069442594250856056475214472911,more's the pity,Figurative
1239310401521070247937014486506833788543529626957531668620076709389456731856,move heaven and earth,No Category
95597805382568430041253545427959155481528029533431077819488872301820147290813,move heaven and earth,Figurative+Literal
101798347664419048166102634132850549860692263268681755479940847536426710905675,move the goalposts,Literal
12728186252203679599893048221146441687612713066026478106449287309562069562148,move the goalposts,Literal
71931382722167922962197608643981513884262854416852598952438542771445286629602,move the goalposts,Literal
72153672719018483478858047390226622472942890123300756431318165384162536252255,move the goalposts,Literal
9044978295834440113654058616339462935975710023494645753791101105929641766142,move the goalposts,Partial Literal
77293997136132955656104476239508558883167969018852038948832054099060388862241,much of a muchness,Figurative
50144587788149749465150223260584915474837147697666371412373156466187739270443,muddy the waters,Figurative
90411077574396061319373435869572038888333741630890793769990104559490050146123,muddy the waters,Figurative
2041968426147049283479504407538438315480073765345274913570219277318623900235,mutton dressed as lamb,Figurative
79196135092321519920128330033702338791941323708408912849972402763563276497250,mutton dressed as lamb,Figurative
108796681672127900750509578441792641346634013412268621497056436769200591461769,mutton dressed as lamb,Figurative
82770501490455239893575548390806070457309846418719028143788244578284617284192,mutton dressed as lamb,Figurative
65280963753695769011981296279864840913864036655568181550043193166832985311595,mutton dressed as lamb,Figurative
113082481131019418781166089964979278586314948249401363290031799705705185564294,mutton dressed as lamb,Figurative
